filename	text	duration	sampling_rate	speaker
khm_1443_3515468835.wav	កោះ សង្សារ ជា រមណីយដ្ឋាន ឯកជន មួយ ដ៏ ល្អ បំផុត គ្មាន គូ ប្រៀប	5.461	48000	1443
khm_1443_3571079921.wav	កោះ សង្សារ ជា តំបន់ ទេសចរណ៍ ដែល មាន តម្លៃ ស្នាក់នៅ ខ្ពស់ បំផុត នៅ ក្នុង ប្រទេស កម្ពុជា	6.485	48000	1443
khm_1443_3575230590.wav	ការ ចុះ បញ្ជី មាន លក្ខណៈ ជា ប្រព័ន្ធ	3.584	48000	1443
khm_1443_3591279125.wav	ក្រុមហ៊ុន យូនីលីវើ គឺ ជា ក្រុមហ៊ុន ផ្គត់ផ្គង់ ផលិតផល ប្រើប្រាស់ ឈាន មុខ គេ នៅ លើ ពិភព លោក	6.485	48000	1443
khm_1443_3604786758.wav	ផែនការ សេដ្ឋកិច្ច ប្រទេស សឹង្ហបុរី	3.499	48000	1443
khm_1443_3611414856.wav	តូតាល់ កម្ពុជា ចាប់ ឆ្នោត ផ្សង សំណាង ដល់ អតិថិជន របស់ ខ្លួន ក្នុង ឱកាស គម្រប់ ខួប ម្ភៃ ឆ្នាំ	7.851	48000	1443
khm_1443_3638976179.wav	ប្រហិត មាន ជាតិ គីមី ក្នុង ផ្សារ កាណាឌីយ៉ា នៅ សង្កាត់ ចោមចៅ	5.12	48000	1443
khm_1443_3668090314.wav	ការ ប្រតិបត្ដិ ការងារ ចុះ បញ្ជី ដីធ្លី	3.584	48000	1443
khm_1443_3675404957.wav	និស្សិត ទំនើង សាលា ន័រតុន ជិះ ម៉ូតូ បុក នគរបាល ចរាចរ របួស ជើង នៅ ស្តុប ផ្សារ ដីហុយ	7.083	48000	1443
khm_1443_3702541722.wav	ចោរ ចូល លួច ផ្ទះ លក់ដូរ នៅ បែក ចាន	3.413	48000	1443
khm_1443_3718765171.wav	តាម ផ្លូវ ទៅ ក្រុង ប៉ោយប៉ែត និង ស្រុក ព្រះនេត្រព្រះ	4.437	48000	1443
khm_1443_3736911261.wav	ស្ត្រី គិត ខ្លី ខាង លើ នេះ ជា កម្មករ រោងចក្រ ដេរ ប៉ាក់ ស្នាក់នៅ ផ្ទះ ជួល ម្ដុំ ផ្សារ ដីហុយ	6.741	48000	1443
khm_1443_3747120306.wav	បាញ់ ប្រហារ យ៉ាង សាហាវ ព្រៃផ្សៃ ក្នុង សង្កាត់ ចាក់អង្រែ លើ ស្លាប់ ម្នាក់	5.205	48000	1443
khm_1443_3769049134.wav	ថ្ងៃ លិច នៅ លើ ភ្នំបាខែង ពិត ជា ស្អាត អស្ចារ្យ មែន	4.096	48000	1443
khm_1443_3794131898.wav	សត្វ ខ្លា ចូល ខាំ ជ្រូក ក្នុង កសិដ្ឋាន ម៉ុង ឫទ្ធី ក្នុង ស្រុក ស្ទឹងហាវ	5.035	48000	1443
khm_1443_3799144408.wav	ស៊ី ដាច់ ម៉ូតូ នៅ ពេល ដែល ប្រើ ឱ្យ ឌុប សម្ភារៈ គ្រឿង សង្ហារឹម យក ទៅ ឱ្យ ម៉ូយ នៅ ម្ដុំ វត្ដ សំរោងអណ្ដែត	7.083	48000	1443
khm_1443_3812514322.wav	ពិធី ប្រណាំង ទូក នៅ ទន្លេ វ៉ៃ កូ ខេត្ត ស្វាយរៀង	4.267	48000	1443
khm_1443_3837946588.wav	ប្រាក់ ពន្ធ នៅ ច្រក កំពង់ផែ ស្រែ អំបិល ពិត ជា មាន ការ ថយ ចុះ ប្រាកដ មែន	5.12	48000	1443
khm_1443_3872595255.wav	កិច្ច សម្ភាសន៍ ចៅសង្កាត់ ផ្សារ ដើម ថ្កូវ ជុំវិញ ការ អភិវឌ្ឍ មូលដ្ឋាន	5.547	48000	1443
khm_1443_3875131774.wav	នរណា មិន ស្គាល់ ផាប់ ស្ទ្រីត នៅ សៀមរាប	3.157	48000	1443
khm_1443_3906710052.wav	ចំប៉ា បាត់ដំបង ចំប៉ី សៀមរាប	3.328	48000	1443
khm_1443_3909541522.wav	ជម្លោះ អាជីវករ និង ម្ចាស់ ផ្សារ ទួល គក មិន ទាន់ ចប់ សព្វ គ្រប់ នៅ ឡើយ	6.827	48000	1443
khm_1443_3949474774.wav	កុំកុំ កំពូល អ្នក ប្រយុទ្ធ ជា រឿង ដ៏ ពេញ និយម នៅ អឺរ៉ុប	4.267	48000	1443
khm_1443_3953315336.wav	នីតិ វិធី នៃ ការ បង្កើត ទីផ្សារ មូលបត្រ	3.669	48000	1443
khm_1443_3962514249.wav	ភូមិ ប្រាសាទ ឃុំ ត្រពាំង ឫស្សី ស្រុក កំពង់ស្វាយ ខេត្ត កំពង់ធំ	5.376	48000	1443
khm_1443_4015603856.wav	ទេសចរណ៍ នៅ ខេត្ត ព្រះ សីហនុ នា រដូវ បុណ្យ ភ្ជុំ បិណ្ឌ នេះ មាន ការ កើន ឡើង យ៉ាង ខ្លាំង	6.059	48000	1443
khm_1443_4029721885.wav	ផ្សារ សិរីសោភ័ណ គឺ ជា ផ្សារ មួយ ធំ ជាង គេ ក្នុង ខេត្ត បន្ទាយមានជ័យ	5.291	48000	1443
khm_1443_4054180079.wav	ត មក ហៅ ក្លាយ ថា ទួល គក មក ពី សរសេរ ជា អក្សរ បារាំង	5.973	48000	1443
khm_1443_4096364627.wav	មន្ទីរ ពហុព្យាបាល និង សម្ភព សំពៅ មាស	5.461	48000	1443
khm_1443_4112821368.wav	មហា វិថី វេងស្រេង មួយ កំណាត់ បាន ក្លាយ ជា សមរភូមិ ប្រយុទ្ធ	4.693	48000	1443
khm_1443_4119922748.wav	ករណី កាប់ សម្លាប់ បុរស ចំណាស់ ម្នាក់ នៅ រតនគិរី	4.608	48000	1443
khm_1443_4142116140.wav	ស្រុក កំចាយមារ ស្ថិត នៅ ក្នុង ខេត្ត ព្រៃវែង	5.973	48000	1443
khm_1443_4151116594.wav	លោក បាន សិក្សា នៅ សាលា ដុនបូស្កូ ហូតែល ក្នុង ក្រុង ព្រះ សីហនុ	6.827	48000	1443
khm_1443_4209535542.wav	អភិបាល ខេត្ត កំពង់ឆ្នាំង សំណេះសំណាល ជាមួយ និស្សិត	4.096	48000	1443
khm_1443_4216168760.wav	ការ ប៉ាន់ស្មាន សេដ្ឋកិច្ច កម្ពុជា	3.413	48000	1443
khm_1443_4223440149.wav	អគ្គិភ័យ កំពុង ឆាប ឆេះ ក្នុង បុរី ចំការមន	4.181	48000	1443
khm_1443_4254438634.wav	វត្ត ខ្លះ ក្នុង ខេត្ត ព្រះវិហារ ខ្សត់ខ្សោយ ចង្ហាន់ នៅ រដូវ កាន់ បិណ្ឌ	5.888	48000	1443
khm_1443_4273764141.wav	ប្រាសាទ ដ៏ ល្អ វិចិត្រ នេះ លើ ភ្នំដា ក្នុង ខេត្ត តាកែវ បាន សាងសង់ ឡើង ក្នុង សម័យ អន្តរកាល រវាង នគរ ភ្នំ និង ចេនឡា	8.363	48000	1443
khm_1728_0017789166.wav	គោលដៅ សម្រាប់ ការ អប់រំ បាន ធ្វើ នៅ សេណេហ្គាល់	4.608	48000	1728
khm_1728_0046991684.wav	ខេ អេហ្វ ស៊ី ច្រើន មាន ទីតាំង នៅ តាម កែង ផ្លូវ ធំ ធំ ក្នុង ក្រុង ភ្នំពេញ	5.717	48000	1728
khm_1728_0072469373.wav	អេត្យូពី ស្ថិត ក្នុង ទ្វីប អាហ្វ្រិក ភាគ ខាង កើត	3.584	48000	1728
khm_1728_0086653525.wav	ចង់ បាន ពេជ្រ សុទ្ធ ល្អ សូម អញ្ជើញ ទៅ ម្កុដ ពេជ្រ	3.669	48000	1728
khm_1728_0126979735.wav	កាពីតូល បាន ពង្រីក ខ្សែ ធ្វើ ដំណើរ ដល់ ខេត្ត ព្រះវិហារ	4.267	48000	1728
khm_1728_0268426558.wav	ឆាត ថាម មាន ទីតាំង នៅ សឹង តែ គ្រប់ ផ្លូវ សំខាន់ សំខាន់ ក្នុង រាជធានី ភ្នំពេញ	5.717	48000	1728
khm_1728_0292810812.wav	ជេតលី តែងតែ កោត សរសើរ សម្រស់ ភរិយា ជានិច្ច	4.011	48000	1728
khm_1728_0304536861.wav	ក្រុមហ៊ុន វិស្វករ ប៊ែលហ្ស៊ីក មាន ជំនាញ ដ៏ ពិត ប្រាកដ	4.437	48000	1728
khm_1728_0320236605.wav	កង់ បេរ៉ា មាន ដំណាំ ផ្លែ ឈើ យ៉ាង ច្រើន	4.096	48000	1728
khm_1728_0368019458.wav	កុលតាកា មាន ការ នាំចូល ទំនិញ ច្រើន ជាង ការ នាំចេញ	5.035	48000	1728
khm_1728_0384539497.wav	កីឡា ការិនី សន សៀវម៉ី ជើង ឯក តៃក្វាន់ដូ បាន ផ្ដួល គូ ប្រកួត មក ពី ប្រទេស អឺរ៉ង់	6.827	48000	1728
khm_1728_0484483553.wav	កាហ្វេ កយ ផ្ដល់ រង្វាន់ ដល់ អ្នក ទិញ សូម រួសរាន់ ឡើង	4.352	48000	1728
khm_1728_0585650313.wav	ជន ស៊ីវិល ស៊ីរី បាន រត់ ភៀស ខ្លួន តាម ព្រំដែន ចូល ទៅ ក្នុង ប្រទេស តួកគី	6.827	48000	1728
khm_1728_0601512662.wav	ឈ្មោះ របស់ លោក ម៉ៅ សេទុង ត្រូវ បាន គេ ដាក់ ជា ឈ្មោះ ផ្លូវ របស់ ប្រទេស កម្ពុជា	5.035	48000	1728
khm_1728_0650910243.wav	ក្រុមហ៊ុន ផ្ដល់ សេវា ទូរសព្ទ ចល័ត ស្មាត បាន ដំណើរការ យ៉ាង ល្អ នៅ កម្ពុជា នេះ បើ តាម របាយការណ៍ ហិរញ្ញវត្ថុ ចុង ក្រោយ	9.557	48000	1728
khm_1728_0759627122.wav	កីឡា ករ អុង វិរៈ មក ពី ក្លឹប កងទ័ព ឆត្រ យោង ប្រកួត ជាមួយ កីឡា ករ មក ពី ប្រទេស ប្រេស៊ីល	7.253	48000	1728
khm_1728_0785722135.wav	ឈៀងម៉ៃ សម្បូរ ទៅ ដោយ សម្លៀកបំពាក់ ស្អាត ស្អាត	3.669	48000	1728
khm_1728_0803276924.wav	ក្រុមហ៊ុន ហ្គូហ្គល បាន បញ្ចូល ឧទ្យាន បុរាណ អង្គរ ក្នុង ខេត្ត សៀមរាប របស់ ប្រទេស កម្ពុជា ទៅ ក្នុង ផែនទី របស់ ខ្លួន	8.021	48000	1728
khm_1728_0832901924.wav	ខាឌីឡែក មិន មាន លក់ នៅ ប្រទេស ឡាវ ទេ	3.925	48000	1728
khm_1728_0847912106.wav	ឈូង សមុទ្រ ពែក ជា ឈូង សមុទ្រ ដែល ស្រស់ ស្អាត ជាង គេ	4.267	48000	1728
khm_1728_1019434190.wav	កងទ័ព កូរ៉េ ខាង ជើង និង កងទ័ព ចិន បាន ចូល កាន់កាប់ ទីក្រុង សេអ៊ូល នៅ ពេល សង្គ្រាម លោក	6.144	48000	1728
khm_1728_1052476725.wav	កាល់តិច មាន សាខា ច្រើន ជាង គេ នៅ បណ្ដា ខេត្ត	3.84	48000	1728
khm_1728_1194721414.wav	ខ្ញុំ ចង់ ប្រឡង យក អាហារូបករណ៍ ទៅ ប្រទេស ហ្សង់ដានី	4.096	48000	1728
khm_1728_1219277267.wav	ខេ អេហ្វ ស៊ី មាន សាខា នៅ តាម រាជធានី ភ្នំពេញ និង សៀមរាប ព្រម ទាំង មាន សេវាកម្ម ដឹក ជញ្ជូន ដោយ ឥត គិត ថ្លៃ ផង ដែរ	9.813	48000	1728
khm_1728_1366196160.wav	ខេមបូឌា ដេលី គឺ ជា កាសែត ដ៏ ធំ ហើយ ល្បី នៅ កម្ពុជា	5.035	48000	1728
khm_1728_1373430902.wav	កិច្ច សំភាសន៍ របស់ អ្នក យក ព័ត៌មាន ទូរទស្សន៍ ស៊ី ធី អិន និង និពន្ធ នាយក កាសែត ភ្នំពេញ ប៉ុស្តិ៍	5.632	48000	1728
khm_1728_1475629528.wav	ក្រុមហ៊ុន ភី ធី ស៊ី កុំព្យូទ័រ ជា ក្រុមហ៊ុន នាំចូល ផលិតផល កុំព្យូទ័រ ស្ទើរ តែ គ្រប់ ម៉ាក និង គ្រប់ ម៉ូឌែល	7.253	48000	1728
khm_1728_1527371943.wav	ខ្ញុំ បាទ រៀន នៅ សាលា បៀលប្រាយ សៀមរាប	3.499	48000	1728
khm_1728_1616153226.wav	កញ្ញា បាន ចុះ ឈ្មោះ ចូល រៀន នៅ សាកល វិទ្យាល័យ អាស៊ី អឺរ៉ុប	4.523	48000	1728
khm_1728_1653592996.wav	ឆាយ ហុង ជា ហាង លក់ កុំព្យូទ័រ ដ៏ ធំ មួយ នៅ កម្ពុជា	4.523	48000	1728
khm_1728_1663680302.wav	ជែក ម៉ា ថា រៀន មិន ចេះ មិន សំខាន់ សំខាន់ ឱ្យ តែ ចេះ រកស៊ី	5.035	48000	1728
khm_1728_1704654423.wav	ខ្ញុំ អាច ស្គាល់ មិត្តភក្តិ ថ្មី ជា ច្រើន តាម គេហទំព័រ ហ្វេសប៊ុក	4.523	48000	1728
khm_1728_1712132178.wav	ចូល ហូប អាហារ ក្នុង តូតាល់ ម៉ាត ចេញ មក វិញ បាត់ ម៉ូតូ	4.181	48000	1728
khm_1728_1756862028.wav	កូន ខ្ញុំ បាន ធ្វើ ដំណើរ ពី ប្រទេស កម្ពុជា ទៅ កាន់ ខេត្ដ ឈៀងម៉ៃ	4.779	48000	1728
khm_1728_1872803347.wav	ក្រុម គ្រួសារ ខ្ញុំ បាន ទៅ ប្រទេស ណូវែលសេឡង់	5.376	48000	1728
khm_1728_2017479004.wav	គុយបា ជា ប្រទេស ដែល មាន ភាព ទន់ខ្សោយ ខាង សេដ្ឋកិច្ច	4.011	48000	1728
khm_1728_2056813055.wav	ញ៉ាត្រាង ជា តំបន់ ទេសចរណ៍ នៅ ប្រទេស វៀតណាម	3.755	48000	1728
khm_1728_2082523788.wav	នៅ ថ្ងៃ ពុធ នេះ ក្រោម អធិបតីភាព របស់ ព្រះ ចៅអធិរាជ អាគីហ៊ីតូ ពិធី រំលឹក វិញ្ញាណក្ខន្ធ អ្នក ដែល បាន ស្លាប់ នៅ ក្នុង គ្រោះ មហន្តរាយ ធ្វើ ឡើង ជាមួយ នឹង សំឡេង សឺរ៉ែន នៅ ទូទាំង ប្រទេស ជប៉ុន	13.112	48000	1728
khm_1728_2087683992.wav	កោះ សន្តិភាព មិន ធ្វើការ នៅ ចុង សប្តាហ៍	3.669	48000	1728
khm_1728_2100157783.wav	ច្រឡំ ហារីស៊ីន ហ្វដ ជាមួយ ម្ចាស់ ក្រុមហ៊ុន រថយន្ត ហ្វដ	5.461	48000	1728
khm_1728_2133359484.wav	ជោរ៉ៃ មន្ទីរ ពេទ្យ នៅ ប្រទេស វៀតណាម ដែល បាន បើក សាខា នៅ ប្រទេស កម្ពុជា	5.461	48000	1728
khm_1728_2148390060.wav	ក្រុម អ្នក ស្រាវជ្រាវ នៃ មហា វិទ្យាល័យ នៅ តូក្យូ បាន រ រក ឃើញ ថ្នាំ រក្សា សម្រស់	5.461	48000	1728
khm_1728_2307325892.wav	ខ្ញុំ បាន ធ្វើ ដំណើរ តាម ទូក ទៅ ណាន យ៉ាង	4.096	48000	1728
khm_1728_2316783378.wav	ចាស្ទីន ប៊ីប៊ើ ជា តារា ចម្រៀង ល្បី មួយ រូប	3.84	48000	1728
khm_1728_2322874900.wav	ដាណឺម៉ាក សំបូរ ទៅ ដោយ ក្មេង ទំនើង	3.328	48000	1728
khm_1728_2369986715.wav	កម្ពុជា អង្គរ អ៊ែរ បាន កំពុង ដំណើរការ នូវ ផ្លូវ ហោះហើរ អន្ដរជាតិ ឆ្ពោះ ទៅ កាន់ ទីក្រុង ហាណូយ និង ទីក្រុង បាងកក	8.192	48000	1728
khm_1728_2376801844.wav	ក្រុមហ៊ុន សាំស៊ុង មាន ទូរសព្ទ ចេញ ថ្មី ដែល ល្បី ជាង ទូរសព្ទ អេបផល	4.949	48000	1728
khm_1728_2445511625.wav	ជែនីហ្វឺ ឡូពែស កាន់តែ ល្បី រយៈ ពេល ប៉ុន្មាន ឆ្នាំ ចុង ក្រោយ នេះ	4.779	48000	1728
khm_1728_2472968691.wav	ក្រុមហ៊ុន អាណាណា កុំព្យូទ័រ បាន បង្កើត ឡើង ក្នុង ឆ្នាំ មួយ ពាន់ ប្រាំបួន រយ កៅសិប ប្រាំ	5.973	48000	1728
khm_1728_2475502146.wav	កំពូល តារា សម្ដែង ក្បាច់ គុន ចិន លោក ឈិន ឡុង បាន មក ទស្សនា ក្រុង អង្គរ	5.461	48000	1728
khm_1728_2493128354.wav	គ្រឹះស្ថាន មីក្រូ ហិរញ្ញ វត្ថុ ស្ថាបនា លក់ ភាគហ៊ុន កៅសិប ប្រាំ ចុច មួយ ភាគរយ ឱ្យ ធនាគារ ជប៉ុន ម៉ារូហាន់	8.363	48000	1728
khm_1728_2606121549.wav	ក្រុម បាល់ទាត់ នៃ ប្រទេស អាហ្សង់ទីន បាន ចូលរួម ការ ប្រកួត ថ្នាក់ អន្តរជាតិ	5.461	48000	1728
khm_1728_2608594876.wav	ចាស្ទីន ប៊ីប៊ើ បាន ទៅ មើល ការ ប្រកួត បាល់ បោះ នៅ សហរដ្ឋ អាមេរិក	5.717	48000	1728
khm_1728_2641921644.wav	ចំរើន ជា គ្រឹះស្ថាន មីក្រូ ហិរញ្ញ វត្ថុ ឯកជន មួយ នៅ ប្រទេស កម្ពុជា	5.291	48000	1728
khm_1728_2650984605.wav	កោះ សាមុយ មាន ព្រៃឈើ និង សត្វ ព្រៃ	3.328	48000	1728
khm_1728_2671837771.wav	ជម្លោះ ចិន និង វៀតណាម បាន កើត ឡើង ដោយសារ កា ដណ្តើម បូម យក ប្រេង នៅ កោះ ប៉ារ៉ាស៊ែល	5.888	48000	1728
khm_1728_2696032443.wav	កូន ប្រុស អតីត មេ គយ ចល័ត បាញ់ រះ នៅ មណ្ឌល កម្សាន្ត រ៉ក់	5.205	48000	1728
khm_1728_2819191715.wav	កីឡា ករ កូន ខ្មែរ សុរិន្ទ នៅ ប្រទេស ថៃ ផ្ដួល ដៃគូ ឱ្យ សន្លប់ ងើប លែង រួច	5.291	48000	1728
khm_1728_2966397783.wav	គុណភាព សាំង របស់ តូតាល់ ល្អ	2.987	48000	1728
khm_1728_2975070793.wav	ក្រុម នេះ បាន ចាកចេញ ពី ភូកេត ដើម្បី ឃោសនា វប្បធម៌ ថៃ នៅ មីយ៉ាន់ម៉ា	5.461	48000	1728
khm_1728_3018854742.wav	ក្រុមហ៊ុន រុស្ស៊ី មួយ ប្រឈមមុខ នឹង ការ ប្ដឹង ផ្តល់ ទារ សំណង ជំងឺ ចិត្ត ពី អតិថិជន ខេត្ត ព្រះ សីហនុ	6.485	48000	1728
khm_1728_3180222616.wav	ក្រេឌីត បាន ប្រកាស ដាក់ ឱ្យ ដំណើរការ ផលិតផល ថ្មី ដែល ហៅ ថា ប្រាក់ កម្ចី សម្រាប់ ការ សិក្សា ដល់ សិស្ស និង និស្សិត	8.704	48000	1728
khm_1728_3265325639.wav	កូឡូ សៀម មាន កន្លែង បុរាណ ជា ច្រើន	3.072	48000	1728
khm_1728_3274625911.wav	គ្មាន នរណា ម្នាក់ ស្គាល់ ថា ឌូក ជា អ្វី ឱ្យ ប្រាកដ ទេ	4.096	48000	1728
khm_1728_3277628449.wav	គ្រួសារ របស់ ខ្ញុំ មិន ដែល បាន ទៅ ឌីស្នីវើល ទេ	3.84	48000	1728
khm_1728_3334922615.wav	ដាឡាត់ ជា តំបន់ ទេសចរណ៍ ដែល មាន អាកាសធាតុ ត្រជាក់ នៅ វៀតណាម	4.864	48000	1728
khm_1728_3398248397.wav	ខុងជឺ បាន ជំរុញ សាវ័ក ឱ្យ រិះគន់ អ្នក គ្រប់គ្រង ប្រសិនបើ ពួក គេ ឃើញ អ្នក គ្រប់គ្រង អសីលធម៌	7.168	48000	1728
khm_1728_3451936981.wav	គ្រូ ពេទ្យ ជំនាញ ផ្នែក ជំងឺ ត្រចៀក បំពង់ ក ច្រមុះ នៃ មន្ទីរ ពហុព្យាបាល អូរ៉រ	6.4	48000	1728
khm_1728_3453262385.wav	គណៈ ប្រតិភូ នៃ ប្រទេស ចិន បាន ធ្វើ ទស្សនកិច្ច មក ប្រទេស កម្ពុជា	5.376	48000	1728
khm_1728_3540028463.wav	ខ្ញុំ ចង់ ទៅ ឡូសអាន់ជើលែស នៅ ឆ្នាំ ក្រោយ	4.011	48000	1728
khm_1728_3600220731.wav	ខ្ញុំ ចង់ ញ៉ាំ អី នៅ ភោជនីយដ្ឋាន គុយទាវ ទូក តែ គ្មាន គ្នា ទៅ ជាមួយ	5.035	48000	1728
khm_1728_3633277862.wav	ជែកគី ចាន់ មាន ឈ្មោះ ហៅ ក្រៅ ថា ឈិន ឡុង	3.669	48000	1728
khm_1728_3688642437.wav	ក្រុមហ៊ុន ទឹក បរិសុទ្ធ វីតាល់ ចូលរួម ឧបត្ថម្ភ យុទ្ធនាការ សំអាត ឆ្នេរ	5.888	48000	1728
khm_1728_3754806581.wav	កោះ ត្រល់ មាន ចម្ងាយ សែសិប គីឡូ ម៉ែត្រ ពី ខេត្ត ហាទៀង របស់ វៀតណាម	5.803	48000	1728
khm_1728_3774021441.wav	ម៉ាជូពីជូ ជា ទីក្រុង បុរាណ នៃ ប្រទេស ប៉េរ៉ូ	4.352	48000	1728
khm_1728_3803205583.wav	ចម្រៀង របស់ រ៉ូប៊ីន លីមផម មួយ បទ ធ្វើ ឱ្យ អ្នក ស្ដាប់ ស្រក់ ទឹក ភ្នែក	5.035	48000	1728
khm_1728_3824743612.wav	ការ សម្ដែង របស់ លោក លី តាវហួ គួរ ឱ្យ ចាប់អារម្មណ៍	3.925	48000	1728
khm_1728_3825806355.wav	ក្រុមហ៊ុន ឆេរ៉ឺវ៉ុន បាន មក បណ្ដាក់ ទុន នៅ ឡាវ	3.755	48000	1728
khm_1728_3879839597.wav	ចិន សំបូរ រឿងរ៉ាវ ប្រវត្តិសាស្ត្រ	3.243	48000	1728
khm_1728_3896190215.wav	កីឡា ការិនី វាយ កូន បាល់ ថៃ ប្រកួត ចាញ់ កីឡា ការិនី មីយ៉ាន់ម៉ា	5.205	48000	1728
khm_1728_3903500049.wav	ការ សម្រេចចិត្ត ទៅ សិក្សា នៅ ប៊ុលហ្គារី ជា ការ សម្រេច ដ៏ ត្រឹមត្រូវ មួយ	5.632	48000	1728
khm_1728_3908585914.wav	កូកាកូឡា បាន ធ្វើការ ផ្សាយ ពាណិជ្ជ កម្ម ដោយ ដាក់ ឈ្មោះ អតិថិជន លើ កំប៉ុង	5.291	48000	1728
khm_1728_3940207553.wav	ក្រុមហ៊ុន វីរៈ ប៊ុនថាំ អ៊ិចប្រេស ដឹក អ្នក ដំណើរ ពី ភ្នំពេញ ទៅ កំពង់សោម	5.035	48000	1728
khm_1728_4071726487.wav	ក្រុម តារា សម្ដែង ខ្មែរ បាន ទៅ ទីក្រុង ញូវយ៉ក	3.84	48000	1728
khm_1728_4080874745.wav	ចោទ ថា របប របស់ បាសារ អាល់អាសាត មិន គោរព អាយុ ជីវិត មនុស្ស	6.571	48000	1728
khm_1728_4130627207.wav	កីឡា ការិនី កម្ពុជា ប្រកួត ចាញ់ កីឡា ការិនី ឥណ្ឌូនេស៊ី	5.035	48000	1728
khm_1728_4141694185.wav	កោះ សន្តិភាព ជា កាសែត ចេញ ផ្សាយ ប្រចាំ ថ្ងៃ ដ៏ ល្បី មួយ ក្នុង ប្រទេស កម្ពុជា	5.717	48000	1728
khm_1728_4151266683.wav	កុំកុំ ជា តារា ជើង ចាស់ ដែល មាន ក្បាច់ គុន ល្អ ជាង គេ	4.096	48000	1728
khm_1728_4194560404.wav	ឈិន ឡុង ជា តារា សម្ដែង របស់ ហូលីវូដ	3.499	48000	1728
khm_1728_4241354476.wav	ការ វះកាត់ ស្មា របស់ ខាន់ នៅ មន្ទីរ ពេទ្យ ក្រុង មុំ បៃ បាន ទទួល ជោគជ័យ	5.888	48000	1728
khm_2499_0001480462.wav	ប្រាក មាន បណ្ណាល័យ យ៉ាង ច្រើន សំរាប់ ប្រជា ពលរដ្ឋ	4.693	48000	2499
khm_2499_0023820615.wav	រិទ្ធ មុនី ជា ក្រុមហ៊ុន ដឹក អ្នក ដំណើរ ដែល មាន តម្លៃ សំបុត្រ សមរម្យ	5.12	48000	2499
khm_2499_0026552939.wav	សាលា បង្រៀន បើកបរ ដៃ ធំ ពីរ ជា សាលា បង្រៀន បើកបរ មុន គេ បង្អស់ ក្នុង ស្រុក ខ្មែរ	6.997	48000	2499
khm_2499_0029453534.wav	នំប៉័ង សៀវម៉ៃ នៅ ផ្សារ ដើមគ ឆ្ងាញ់ ផស់ គេ	4.267	48000	2499
khm_2499_0030968875.wav	លោក ថម គ្រូស ជា តារា សម្ដែង ដែល លេច ធ្លោ	3.669	48000	2499
khm_2499_0040518112.wav	អាតែន ដែល ជា វិទ្យាស្ថាន គរុ វិជ្ជា ជាន់ ខ្ពស់ ដំបូង បង្អស់ នៅ លោក ខាង លិច	6.144	48000	2499
khm_2499_0053899499.wav	អាបុត រង ការ រិះគន់ ពី អតិថិជន របស់ ខ្លួន	4.437	48000	2499
khm_2499_0092623092.wav	ប្រទេស អេក្វាឌ័រ បាន ព្យាយាម កាត់ បន្ថយ ការ កាប់ បំផ្លាញ ព្រៃឈើ	5.632	48000	2499
khm_2499_0100335283.wav	ហ្សែនចា ជា ក្រុមហ៊ុន ភេសជ្ជៈ ដែល នាំចូល ពី ប្រទេស ជប៉ុន	4.352	48000	2499
khm_2499_0105894105.wav	យីងឡាក់ ស៊ីនណាវ៉ាត្រា មិន មែន ជា ប្អូន របស់ លោក ប្រាយុទ្ធ ចាន់ អូចា	5.717	48000	2499
khm_2499_0107847460.wav	មិត្តភក្តិ របស់ ខ្ញុំ បាន ទៅ លេង ប្រទេស អេស្ប៉ាញ	3.84	48000	2499
khm_2499_0114690126.wav	ផ្សារ បាយ័ន ផ្តល់ ជូន នូវ ទំនិញ ដែល មាន គុណភាព ជា ច្រើន ប្រភេទ ក្នុង តម្លៃ ទាប	5.717	48000	2499
khm_2499_0131604804.wav	ធនាគារ ភូមិ សម្រេច បាន នូវ ការ ផ្តល់ សេវា ហិរញ្ញ វត្ថុ ដល់ អតិថិជន ក្រីក្រ	5.632	48000	2499
khm_2499_0144102773.wav	ពីរ៉ាមីត ជា ក្រុមហ៊ុន បកប្រែ ដ៏ ល្អ មួយ ក្នុង ប្រទេស កម្ពុជា	5.632	48000	2499
khm_2499_0154355316.wav	ការ អប់រំ នៅ អូរីហ្គន មាន ការ ទន់ខ្សោយ នៅ ឡើយ	3.925	48000	2499
khm_2499_0266581353.wav	បច្ចុប្បន្ន សណ្ឋាគារ ដែល ធំ ជាង គេ លើ លោក ស្ថិត នៅ ក្រុង ឡាសវេហ្គាស សហរដ្ឋ អាមេរិក	5.461	48000	2499
khm_2499_0271924772.wav	ភីហ្សា ខមភែនី បញ្ចុះ តម្លៃ ពិសេស	3.755	48000	2499
khm_2499_0274681042.wav	ស៊ី ធី វី ជា ប៉ុស្តិ៍ ទូរទស្សន៍ ខ្សែ កាប	4.011	48000	2499
khm_2499_0307839478.wav	សាលា ចំការ ដូង បណ្ដុះ គំនិត ឱ្យ និស្សិត ស្រលាញ់ វិស័យ កសិកម្ម	5.632	48000	2499
khm_2499_0311250531.wav	បែលហ្គ្រាដ មាន ចំណាប់ អារម្មណ៍ ក្នុង ការ បណ្ដាក់ទុន នៅ ប្រទេស មីយ៉ាន់ម៉ា	5.717	48000	2499
